flightNumber,departureAirportFsCode,arrivalAirportFsCode,departureTime,arrivalTime,stops,departureTerminal,arrivalTerminal
3920,MAD,PMI,2023-04-28T19:35:00.000,2023-04-28T20:55:00.000,0,4,
6998,MAD,PMI,2023-04-28T19:35:00.000,2023-04-28T20:55:00.000,0,4,
5446,MAD,PMI,2023-04-28T19:35:00.000,2023-04-28T20:55:00.000,0,4,
3922,MAD,PMI,2023-04-28T18:20:00.000,2023-04-28T19:40:00.000,0,4,
3922,MAD,PMI,2023-04-28T18:20:00.000,2023-04-28T19:40:00.000,0,4,
3011,MAD,PMI,2023-04-28T20:20:00.000,2023-04-28T21:45:00.000,0,1,
3916,MAD,PMI,2023-04-28T22:35:00.000,2023-04-28T23:55:00.000,0,4,
3916,MAD,PMI,2023-04-28T22:35:00.000,2023-04-28T23:55:00.000,0,4,
6996,MAD,PMI,2023-04-28T22:35:00.000,2023-04-28T23:55:00.000,0,4,
2775,MAD,PMI,2023-04-28T20:55:00.000,2023-04-28T22:20:00.000,0,1,
6049,MAD,PMI,2023-04-28T21:45:00.000,2023-04-28T23:05:00.000,0,2,
6819,MAD,PMI,2023-04-28T21:45:00.000,2023-04-28T23:05:00.000,0,2,
4804,MAD,PMI,2023-04-28T21:45:00.000,2023-04-28T23:05:00.000,0,2,
4323,MAD,PMI,2023-04-28T21:45:00.000,2023-04-28T23:05:00.000,0,2,
3349,MAD,PMI,2023-04-28T21:45:00.000,2023-04-28T23:05:00.000,0,2,
6067,MAD,PMI,2023-04-28T14:35:00.000,2023-04-28T15:55:00.000,0,2,
9413,MAD,PMI,2023-04-28T14:35:00.000,2023-04-28T15:55:00.000,0,2,
9390,MAD,PMI,2023-04-28T14:35:00.000,2023-04-28T15:55:00.000,0,2,
6842,MAD,PMI,2023-04-28T14:35:00.000,2023-04-28T15:55:00.000,0,2,
4320,MAD,PMI,2023-04-28T14:35:00.000,2023-04-28T15:55:00.000,0,2,
3351,MAD,PMI,2023-04-28T14:35:00.000,2023-04-28T15:55:00.000,0,2,
4806,MAD,PMI,2023-04-28T14:35:00.000,2023-04-28T15:55:00.000,0,2,
2444,MAD,PMI,2023-04-28T14:35:00.000,2023-04-28T15:55:00.000,0,2,
6067,MAD,PMI,2023-04-28T14:35:00.000,2023-04-28T15:55:00.000,0,2,
6739,MAD,PMI,2023-04-28T14:35:00.000,2023-04-28T15:55:00.000,0,2,
2053,MAD,PMI,2023-04-28T08:50:00.000,2023-04-28T10:15:00.000,0,1,
3924,MAD,PMI,2023-04-28T09:30:00.000,2023-04-28T10:55:00.000,0,4,
6132,MAD,PMI,2023-04-28T09:30:00.000,2023-04-28T10:55:00.000,0,4,
3924,MAD,PMI,2023-04-28T09:30:00.000,2023-04-28T10:55:00.000,0,4,
6535,MAD,PMI,2023-04-28T09:30:00.000,2023-04-28T10:55:00.000,0,4,
3914,MAD,PMI,2023-04-28T11:25:00.000,2023-04-28T12:50:00.000,0,4,
6112,MAD,PMI,2023-04-28T11:25:00.000,2023-04-28T12:50:00.000,0,4,
3914,MAD,PMI,2023-04-28T11:25:00.000,2023-04-28T12:50:00.000,0,4,
6997,MAD,PMI,2023-04-28T11:25:00.000,2023-04-28T12:50:00.000,0,4,
8689,MAD,PMI,2023-04-28T11:25:00.000,2023-04-28T12:50:00.000,0,4,
7158,MAD,PMI,2023-04-28T11:25:00.000,2023-04-28T12:50:00.000,0,4,
6097,MAD,PMI,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,2,
9388,MAD,PMI,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,2,
6814,MAD,PMI,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,2,
3333,MAD,PMI,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,2,
4802,MAD,PMI,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,2,
6077,MAD,PMI,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,2,
4372,MAD,PMI,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,2,
7320,MAD,PMI,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,2,
6013,MAD,PMI,2023-04-28T10:15:00.000,2023-04-28T11:35:00.000,0,2,
7459,MAD,PMI,2023-04-28T10:15:00.000,2023-04-28T11:35:00.000,0,2,
6952,MAD,PMI,2023-04-28T10:15:00.000,2023-04-28T11:35:00.000,0,2,
4363,MAD,PMI,2023-04-28T10:15:00.000,2023-04-28T11:35:00.000,0,2,
6756,MAD,PMI,2023-04-28T10:15:00.000,2023-04-28T11:35:00.000,0,2,
4800,MAD,PMI,2023-04-28T10:15:00.000,2023-04-28T11:35:00.000,0,2,
6031,MAD,PMI,2023-04-28T08:20:00.000,2023-04-28T09:40:00.000,0,2,
4367,MAD,PMI,2023-04-28T08:20:00.000,2023-04-28T09:40:00.000,0,2,
6907,MAD,PMI,2023-04-28T08:20:00.000,2023-04-28T09:40:00.000,0,2,
6079,MAD,PMI,2023-04-29T17:05:00.000,2023-04-29T18:25:00.000,0,2,
6128,MAD,PMI,2023-04-29T17:05:00.000,2023-04-29T18:25:00.000,0,2,
4836,MAD,PMI,2023-04-29T17:05:00.000,2023-04-29T18:25:00.000,0,2,
4324,MAD,PMI,2023-04-29T17:05:00.000,2023-04-29T18:25:00.000,0,2,
2446,MAD,PMI,2023-04-29T17:05:00.000,2023-04-29T18:25:00.000,0,2,
6813,MAD,PMI,2023-04-29T17:05:00.000,2023-04-29T18:25:00.000,0,2,
2079,MAD,PMI,2023-04-29T17:05:00.000,2023-04-29T18:25:00.000,0,2,
3317,MAD,PMI,2023-04-29T17:05:00.000,2023-04-29T18:25:00.000,0,2,
3912,MAD,PMI,2023-04-29T15:40:00.000,2023-04-29T17:05:00.000,0,4,
6077,MAD,PMI,2023-04-29T15:40:00.000,2023-04-29T17:05:00.000,0,4,
3912,MAD,PMI,2023-04-29T15:40:00.000,2023-04-29T17:05:00.000,0,4,
6550,MAD,PMI,2023-04-29T15:40:00.000,2023-04-29T17:05:00.000,0,4,
8688,MAD,PMI,2023-04-29T15:40:00.000,2023-04-29T17:05:00.000,0,4,
7115,MAD,PMI,2023-04-29T15:40:00.000,2023-04-29T17:05:00.000,0,4,
7174,MAD,PMI,2023-04-29T15:40:00.000,2023-04-29T17:05:00.000,0,4,
3922,MAD,PMI,2023-04-29T18:20:00.000,2023-04-29T19:40:00.000,0,4,
3922,MAD,PMI,2023-04-29T18:20:00.000,2023-04-29T19:40:00.000,0,4,
3920,MAD,PMI,2023-04-29T19:35:00.000,2023-04-29T20:55:00.000,0,4,
5387,MAD,PMI,2023-04-29T19:35:00.000,2023-04-29T20:55:00.000,0,4,
6002,MAD,PMI,2023-04-29T19:35:00.000,2023-04-29T20:55:00.000,0,4,
7160,MAD,PMI,2023-04-29T19:35:00.000,2023-04-29T20:55:00.000,0,4,
3920,MAD,PMI,2023-04-29T19:35:00.000,2023-04-29T20:55:00.000,0,4,
6998,MAD,PMI,2023-04-29T19:35:00.000,2023-04-29T20:55:00.000,0,4,
5446,MAD,PMI,2023-04-29T19:35:00.000,2023-04-29T20:55:00.000,0,4,
3011,MAD,PMI,2023-04-29T20:20:00.000,2023-04-29T21:45:00.000,0,1,
3916,MAD,PMI,2023-04-29T22:35:00.000,2023-04-29T23:55:00.000,0,4,
3916,MAD,PMI,2023-04-29T22:35:00.000,2023-04-29T23:55:00.000,0,4,
6996,MAD,PMI,2023-04-29T22:35:00.000,2023-04-29T23:55:00.000,0,4,
2063,MAD,PMI,2023-04-29T15:35:00.000,2023-04-29T17:00:00.000,0,1,
6067,MAD,PMI,2023-04-29T14:35:00.000,2023-04-29T15:55:00.000,0,2,
9413,MAD,PMI,2023-04-29T14:35:00.000,2023-04-29T15:55:00.000,0,2,
9390,MAD,PMI,2023-04-29T14:35:00.000,2023-04-29T15:55:00.000,0,2,
6842,MAD,PMI,2023-04-29T14:35:00.000,2023-04-29T15:55:00.000,0,2,
4320,MAD,PMI,2023-04-29T14:35:00.000,2023-04-29T15:55:00.000,0,2,
3351,MAD,PMI,2023-04-29T14:35:00.000,2023-04-29T15:55:00.000,0,2,
4806,MAD,PMI,2023-04-29T14:35:00.000,2023-04-29T15:55:00.000,0,2,
2444,MAD,PMI,2023-04-29T14:35:00.000,2023-04-29T15:55:00.000,0,2,
6739,MAD,PMI,2023-04-29T14:35:00.000,2023-04-29T15:55:00.000,0,2,
3924,MAD,PMI,2023-04-29T09:30:00.000,2023-04-29T10:55:00.000,0,4,
6132,MAD,PMI,2023-04-29T09:30:00.000,2023-04-29T10:55:00.000,0,4,
3924,MAD,PMI,2023-04-29T09:30:00.000,2023-04-29T10:55:00.000,0,4,
6535,MAD,PMI,2023-04-29T09:30:00.000,2023-04-29T10:55:00.000,0,4,
3918,MAD,PMI,2023-04-29T07:05:00.000,2023-04-29T08:30:00.000,0,4,
5084,MAD,PMI,2023-04-29T07:05:00.000,2023-04-29T08:30:00.000,0,4,
6061,MAD,PMI,2023-04-29T07:05:00.000,2023-04-29T08:30:00.000,0,4,
3918,MAD,PMI,2023-04-29T07:05:00.000,2023-04-29T08:30:00.000,0,4,
6049,MAD,PMI,2023-04-29T21:45:00.000,2023-04-29T23:05:00.000,0,2,
4804,MAD,PMI,2023-04-29T21:45:00.000,2023-04-29T23:05:00.000,0,2,
4323,MAD,PMI,2023-04-29T21:45:00.000,2023-04-29T23:05:00.000,0,2,
6819,MAD,PMI,2023-04-29T21:45:00.000,2023-04-29T23:05:00.000,0,2,
3349,MAD,PMI,2023-04-29T21:45:00.000,2023-04-29T23:05:00.000,0,2,
2061,MAD,PMI,2023-04-29T12:20:00.000,2023-04-29T13:45:00.000,0,1,
2775,MAD,PMI,2023-04-29T19:35:00.000,2023-04-29T21:00:00.000,0,1,
2051,MAD,PMI,2023-04-29T08:00:00.000,2023-04-29T09:25:00.000,0,1,
2053,MAD,PMI,2023-04-29T09:00:00.000,2023-04-29T10:25:00.000,0,1,
6097,MAD,PMI,2023-04-29T19:00:00.000,2023-04-29T20:20:00.000,0,2,
9388,MAD,PMI,2023-04-29T19:00:00.000,2023-04-29T20:20:00.000,0,2,
6814,MAD,PMI,2023-04-29T19:00:00.000,2023-04-29T20:20:00.000,0,2,
3333,MAD,PMI,2023-04-29T19:00:00.000,2023-04-29T20:20:00.000,0,2,
4802,MAD,PMI,2023-04-29T19:00:00.000,2023-04-29T20:20:00.000,0,2,
4372,MAD,PMI,2023-04-29T19:00:00.000,2023-04-29T20:20:00.000,0,2,
7320,MAD,PMI,2023-04-29T19:00:00.000,2023-04-29T20:20:00.000,0,2,
6013,MAD,PMI,2023-04-29T10:15:00.000,2023-04-29T11:35:00.000,0,2,
7459,MAD,PMI,2023-04-29T10:15:00.000,2023-04-29T11:35:00.000,0,2,
6952,MAD,PMI,2023-04-29T10:15:00.000,2023-04-29T11:35:00.000,0,2,
4363,MAD,PMI,2023-04-29T10:15:00.000,2023-04-29T11:35:00.000,0,2,
6756,MAD,PMI,2023-04-29T10:15:00.000,2023-04-29T11:35:00.000,0,2,
4800,MAD,PMI,2023-04-29T10:15:00.000,2023-04-29T11:35:00.000,0,2,
3914,MAD,PMI,2023-04-29T11:25:00.000,2023-04-29T12:50:00.000,0,4,
6112,MAD,PMI,2023-04-29T11:25:00.000,2023-04-29T12:50:00.000,0,4,
7158,MAD,PMI,2023-04-29T11:25:00.000,2023-04-29T12:50:00.000,0,4,
3914,MAD,PMI,2023-04-29T11:25:00.000,2023-04-29T12:50:00.000,0,4,
6997,MAD,PMI,2023-04-29T11:25:00.000,2023-04-29T12:50:00.000,0,4,
8689,MAD,PMI,2023-04-29T11:25:00.000,2023-04-29T12:50:00.000,0,4,
1831,MAD,PMI,2023-04-29T11:25:00.000,2023-04-29T12:50:00.000,0,4,
6031,MAD,PMI,2023-04-29T08:20:00.000,2023-04-29T09:40:00.000,0,2,
4367,MAD,PMI,2023-04-29T08:20:00.000,2023-04-29T09:40:00.000,0,2,
6907,MAD,PMI,2023-04-29T08:20:00.000,2023-04-29T09:40:00.000,0,2,
5035,MAD,AGP,2023-04-23T06:35:00.000,2023-04-23T07:50:00.000,0,2,
6841,MAD,AGP,2023-04-23T06:35:00.000,2023-04-23T07:50:00.000,0,2,
7584,MAD,AGP,2023-04-23T06:35:00.000,2023-04-23T07:50:00.000,0,2,
3866,MAD,AGP,2023-04-23T07:30:00.000,2023-04-23T08:45:00.000,0,4,
5436,MAD,AGP,2023-04-23T07:30:00.000,2023-04-23T08:45:00.000,0,4,
3866,MAD,AGP,2023-04-23T07:30:00.000,2023-04-23T08:45:00.000,0,4,
6151,MAD,AGP,2023-04-23T07:30:00.000,2023-04-23T08:45:00.000,0,4,
8606,MAD,AGP,2023-04-23T07:30:00.000,2023-04-23T08:45:00.000,0,4,
5039,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2,
2404,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2,
9419,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2,
6039,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2,
6967,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2,
7585,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2,
2047,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2,
3864,MAD,AGP,2023-04-23T15:45:00.000,2023-04-23T17:00:00.000,0,4,
6074,MAD,AGP,2023-04-23T15:45:00.000,2023-04-23T17:00:00.000,0,4,
3864,MAD,AGP,2023-04-23T15:45:00.000,2023-04-23T17:00:00.000,0,4,
6901,MAD,AGP,2023-04-23T15:45:00.000,2023-04-23T17:00:00.000,0,4,
8779,MAD,AGP,2023-04-23T15:45:00.000,2023-04-23T17:00:00.000,0,4,
5047,MAD,AGP,2023-04-23T19:05:00.000,2023-04-23T20:20:00.000,0,2,
6903,MAD,AGP,2023-04-23T19:05:00.000,2023-04-23T20:20:00.000,0,2,
5153,MAD,AGP,2023-04-23T19:05:00.000,2023-04-23T20:20:00.000,0,2,
5043,MAD,AGP,2023-04-23T10:35:00.000,2023-04-23T11:50:00.000,0,2,
6871,MAD,AGP,2023-04-23T10:35:00.000,2023-04-23T11:50:00.000,0,2,
5152,MAD,AGP,2023-04-23T10:35:00.000,2023-04-23T11:50:00.000,0,2,
3866,MAD,AGP,2023-04-24T07:30:00.000,2023-04-24T08:45:00.000,0,4,
6866,MAD,AGP,2023-04-24T07:30:00.000,2023-04-24T08:45:00.000,0,4,
5436,MAD,AGP,2023-04-24T07:30:00.000,2023-04-24T08:45:00.000,0,4,
3866,MAD,AGP,2023-04-24T07:30:00.000,2023-04-24T08:45:00.000,0,4,
6151,MAD,AGP,2023-04-24T07:30:00.000,2023-04-24T08:45:00.000,0,4,
8606,MAD,AGP,2023-04-24T07:30:00.000,2023-04-24T08:45:00.000,0,4,
3864,MAD,AGP,2023-04-24T15:45:00.000,2023-04-24T17:00:00.000,0,4,
6074,MAD,AGP,2023-04-24T15:45:00.000,2023-04-24T17:00:00.000,0,4,
3864,MAD,AGP,2023-04-24T15:45:00.000,2023-04-24T17:00:00.000,0,4,
6901,MAD,AGP,2023-04-24T15:45:00.000,2023-04-24T17:00:00.000,0,4,
8779,MAD,AGP,2023-04-24T15:45:00.000,2023-04-24T17:00:00.000,0,4,
3872,MAD,AGP,2023-04-24T19:45:00.000,2023-04-24T21:00:00.000,0,4,
6102,MAD,AGP,2023-04-24T19:45:00.000,2023-04-24T21:00:00.000,0,4,
3872,MAD,AGP,2023-04-24T19:45:00.000,2023-04-24T21:00:00.000,0,4,
6909,MAD,AGP,2023-04-24T19:45:00.000,2023-04-24T21:00:00.000,0,4,
8745,MAD,AGP,2023-04-24T19:45:00.000,2023-04-24T21:00:00.000,0,4,
5035,MAD,AGP,2023-04-24T06:35:00.000,2023-04-24T07:50:00.000,0,2,
6841,MAD,AGP,2023-04-24T06:35:00.000,2023-04-24T07:50:00.000,0,2,
7584,MAD,AGP,2023-04-24T06:35:00.000,2023-04-24T07:50:00.000,0,2,
5043,MAD,AGP,2023-04-24T10:35:00.000,2023-04-24T11:50:00.000,0,2,
6871,MAD,AGP,2023-04-24T10:35:00.000,2023-04-24T11:50:00.000,0,2,
5152,MAD,AGP,2023-04-24T10:35:00.000,2023-04-24T11:50:00.000,0,2,
5047,MAD,AGP,2023-04-24T19:05:00.000,2023-04-24T20:20:00.000,0,2,
6903,MAD,AGP,2023-04-24T19:05:00.000,2023-04-24T20:20:00.000,0,2,
5153,MAD,AGP,2023-04-24T19:05:00.000,2023-04-24T20:20:00.000,0,2,
5039,MAD,AGP,2023-04-24T15:00:00.000,2023-04-24T16:15:00.000,0,2,
9419,MAD,AGP,2023-04-24T15:00:00.000,2023-04-24T16:15:00.000,0,2,
7585,MAD,AGP,2023-04-24T15:00:00.000,2023-04-24T16:15:00.000,0,2,
2404,MAD,AGP,2023-04-24T15:00:00.000,2023-04-24T16:15:00.000,0,2,
6967,MAD,AGP,2023-04-24T15:00:00.000,2023-04-24T16:15:00.000,0,2,
3866,MAD,AGP,2023-04-25T07:30:00.000,2023-04-25T08:45:00.000,0,4,
5436,MAD,AGP,2023-04-25T07:30:00.000,2023-04-25T08:45:00.000,0,4,
3866,MAD,AGP,2023-04-25T07:30:00.000,2023-04-25T08:45:00.000,0,4,
6151,MAD,AGP,2023-04-25T07:30:00.000,2023-04-25T08:45:00.000,0,4,
8606,MAD,AGP,2023-04-25T07:30:00.000,2023-04-25T08:45:00.000,0,4,
5043,MAD,AGP,2023-04-25T10:35:00.000,2023-04-25T11:50:00.000,0,2,
6871,MAD,AGP,2023-04-25T10:35:00.000,2023-04-25T11:50:00.000,0,2,
5152,MAD,AGP,2023-04-25T10:35:00.000,2023-04-25T11:50:00.000,0,2,
3864,MAD,AGP,2023-04-25T15:45:00.000,2023-04-25T17:00:00.000,0,4,
6074,MAD,AGP,2023-04-25T15:45:00.000,2023-04-25T17:00:00.000,0,4,
3864,MAD,AGP,2023-04-25T15:45:00.000,2023-04-25T17:00:00.000,0,4,
6901,MAD,AGP,2023-04-25T15:45:00.000,2023-04-25T17:00:00.000,0,4,
8779,MAD,AGP,2023-04-25T15:45:00.000,2023-04-25T17:00:00.000,0,4,
3872,MAD,AGP,2023-04-25T19:45:00.000,2023-04-25T21:00:00.000,0,4,
6102,MAD,AGP,2023-04-25T19:45:00.000,2023-04-25T21:00:00.000,0,4,
3872,MAD,AGP,2023-04-25T19:45:00.000,2023-04-25T21:00:00.000,0,4,
6909,MAD,AGP,2023-04-25T19:45:00.000,2023-04-25T21:00:00.000,0,4,
8745,MAD,AGP,2023-04-25T19:45:00.000,2023-04-25T21:00:00.000,0,4,
5047,MAD,AGP,2023-04-25T19:05:00.000,2023-04-25T20:20:00.000,0,2,
6903,MAD,AGP,2023-04-25T19:05:00.000,2023-04-25T20:20:00.000,0,2,
5153,MAD,AGP,2023-04-25T19:05:00.000,2023-04-25T20:20:00.000,0,2,
5035,MAD,AGP,2023-04-25T06:35:00.000,2023-04-25T07:50:00.000,0,2,
6841,MAD,AGP,2023-04-25T06:35:00.000,2023-04-25T07:50:00.000,0,2,
7584,MAD,AGP,2023-04-25T06:35:00.000,2023-04-25T07:50:00.000,0,2,
5039,MAD,AGP,2023-04-25T15:00:00.000,2023-04-25T16:15:00.000,0,2,
9419,MAD,AGP,2023-04-25T15:00:00.000,2023-04-25T16:15:00.000,0,2,
7585,MAD,AGP,2023-04-25T15:00:00.000,2023-04-25T16:15:00.000,0,2,
2404,MAD,AGP,2023-04-25T15:00:00.000,2023-04-25T16:15:00.000,0,2,
6967,MAD,AGP,2023-04-25T15:00:00.000,2023-04-25T16:15:00.000,0,2,
5043,MAD,AGP,2023-04-26T10:35:00.000,2023-04-26T11:50:00.000,0,2,
6871,MAD,AGP,2023-04-26T10:35:00.000,2023-04-26T11:50:00.000,0,2,
5152,MAD,AGP,2023-04-26T10:35:00.000,2023-04-26T11:50:00.000,0,2,
3866,MAD,AGP,2023-04-26T07:30:00.000,2023-04-26T08:45:00.000,0,4,
6866,MAD,AGP,2023-04-26T07:30:00.000,2023-04-26T08:45:00.000,0,4,
5436,MAD,AGP,2023-04-26T07:30:00.000,2023-04-26T08:45:00.000,0,4,
3866,MAD,AGP,2023-04-26T07:30:00.000,2023-04-26T08:45:00.000,0,4,
6151,MAD,AGP,2023-04-26T07:30:00.000,2023-04-26T08:45:00.000,0,4,
8606,MAD,AGP,2023-04-26T07:30:00.000,2023-04-26T08:45:00.000,0,4,
3864,MAD,AGP,2023-04-26T15:45:00.000,2023-04-26T17:00:00.000,0,4,
6074,MAD,AGP,2023-04-26T15:45:00.000,2023-04-26T17:00:00.000,0,4,
3864,MAD,AGP,2023-04-26T15:45:00.000,2023-04-26T17:00:00.000,0,4,
6901,MAD,AGP,2023-04-26T15:45:00.000,2023-04-26T17:00:00.000,0,4,
8779,MAD,AGP,2023-04-26T15:45:00.000,2023-04-26T17:00:00.000,0,4,
3872,MAD,AGP,2023-04-26T19:45:00.000,2023-04-26T21:00:00.000,0,4,
6102,MAD,AGP,2023-04-26T19:45:00.000,2023-04-26T21:00:00.000,0,4,
3872,MAD,AGP,2023-04-26T19:45:00.000,2023-04-26T21:00:00.000,0,4,
6909,MAD,AGP,2023-04-26T19:45:00.000,2023-04-26T21:00:00.000,0,4,
8745,MAD,AGP,2023-04-26T19:45:00.000,2023-04-26T21:00:00.000,0,4,
5047,MAD,AGP,2023-04-26T19:05:00.000,2023-04-26T20:20:00.000,0,2,
6903,MAD,AGP,2023-04-26T19:05:00.000,2023-04-26T20:20:00.000,0,2,
5153,MAD,AGP,2023-04-26T19:05:00.000,2023-04-26T20:20:00.000,0,2,
5035,MAD,AGP,2023-04-26T06:35:00.000,2023-04-26T07:50:00.000,0,2,
6841,MAD,AGP,2023-04-26T06:35:00.000,2023-04-26T07:50:00.000,0,2,
7584,MAD,AGP,2023-04-26T06:35:00.000,2023-04-26T07:50:00.000,0,2,
5039,MAD,AGP,2023-04-26T15:00:00.000,2023-04-26T16:15:00.000,0,2,
9419,MAD,AGP,2023-04-26T15:00:00.000,2023-04-26T16:15:00.000,0,2,
6039,MAD,AGP,2023-04-26T15:00:00.000,2023-04-26T16:15:00.000,0,2,
7585,MAD,AGP,2023-04-26T15:00:00.000,2023-04-26T16:15:00.000,0,2,
2404,MAD,AGP,2023-04-26T15:00:00.000,2023-04-26T16:15:00.000,0,2,
6967,MAD,AGP,2023-04-26T15:00:00.000,2023-04-26T16:15:00.000,0,2,
3866,MAD,AGP,2023-04-27T07:30:00.000,2023-04-27T08:45:00.000,0,4,
5436,MAD,AGP,2023-04-27T07:30:00.000,2023-04-27T08:45:00.000,0,4,
3866,MAD,AGP,2023-04-27T07:30:00.000,2023-04-27T08:45:00.000,0,4,
6151,MAD,AGP,2023-04-27T07:30:00.000,2023-04-27T08:45:00.000,0,4,
8606,MAD,AGP,2023-04-27T07:30:00.000,2023-04-27T08:45:00.000,0,4,
5043,MAD,AGP,2023-04-27T10:35:00.000,2023-04-27T11:50:00.000,0,2,
6871,MAD,AGP,2023-04-27T10:35:00.000,2023-04-27T11:50:00.000,0,2,
5152,MAD,AGP,2023-04-27T10:35:00.000,2023-04-27T11:50:00.000,0,2,
3864,MAD,AGP,2023-04-27T15:45:00.000,2023-04-27T17:00:00.000,0,4,
6074,MAD,AGP,2023-04-27T15:45:00.000,2023-04-27T17:00:00.000,0,4,
3864,MAD,AGP,2023-04-27T15:45:00.000,2023-04-27T17:00:00.000,0,4,
6901,MAD,AGP,2023-04-27T15:45:00.000,2023-04-27T17:00:00.000,0,4,
8779,MAD,AGP,2023-04-27T15:45:00.000,2023-04-27T17:00:00.000,0,4,
3872,MAD,AGP,2023-04-27T19:45:00.000,2023-04-27T21:00:00.000,0,4,
6102,MAD,AGP,2023-04-27T19:45:00.000,2023-04-27T21:00:00.000,0,4,
3872,MAD,AGP,2023-04-27T19:45:00.000,2023-04-27T21:00:00.000,0,4,
6909,MAD,AGP,2023-04-27T19:45:00.000,2023-04-27T21:00:00.000,0,4,
8745,MAD,AGP,2023-04-27T19:45:00.000,2023-04-27T21:00:00.000,0,4,
5047,MAD,AGP,2023-04-27T19:05:00.000,2023-04-27T20:20:00.000,0,2,
6903,MAD,AGP,2023-04-27T19:05:00.000,2023-04-27T20:20:00.000,0,2,
5153,MAD,AGP,2023-04-27T19:05:00.000,2023-04-27T20:20:00.000,0,2,
5035,MAD,AGP,2023-04-27T06:35:00.000,2023-04-27T07:50:00.000,0,2,
6841,MAD,AGP,2023-04-27T06:35:00.000,2023-04-27T07:50:00.000,0,2,
7584,MAD,AGP,2023-04-27T06:35:00.000,2023-04-27T07:50:00.000,0,2,
5039,MAD,AGP,2023-04-27T15:00:00.000,2023-04-27T16:15:00.000,0,2,
9419,MAD,AGP,2023-04-27T15:00:00.000,2023-04-27T16:15:00.000,0,2,
7585,MAD,AGP,2023-04-27T15:00:00.000,2023-04-27T16:15:00.000,0,2,
2404,MAD,AGP,2023-04-27T15:00:00.000,2023-04-27T16:15:00.000,0,2,
6967,MAD,AGP,2023-04-27T15:00:00.000,2023-04-27T16:15:00.000,0,2,
2047,MAD,AGP,2023-04-27T15:00:00.000,2023-04-27T16:15:00.000,0,2,
5035,MAD,AGP,2023-04-28T06:35:00.000,2023-04-28T07:50:00.000,0,2,
6841,MAD,AGP,2023-04-28T06:35:00.000,2023-04-28T07:50:00.000,0,2,
7584,MAD,AGP,2023-04-28T06:35:00.000,2023-04-28T07:50:00.000,0,2,
3866,MAD,AGP,2023-04-28T07:30:00.000,2023-04-28T08:45:00.000,0,4,
6866,MAD,AGP,2023-04-28T07:30:00.000,2023-04-28T08:45:00.000,0,4,
5436,MAD,AGP,2023-04-28T07:30:00.000,2023-04-28T08:45:00.000,0,4,
3866,MAD,AGP,2023-04-28T07:30:00.000,2023-04-28T08:45:00.000,0,4,
6151,MAD,AGP,2023-04-28T07:30:00.000,2023-04-28T08:45:00.000,0,4,
8606,MAD,AGP,2023-04-28T07:30:00.000,2023-04-28T08:45:00.000,0,4,
3864,MAD,AGP,2023-04-28T15:45:00.000,2023-04-28T17:00:00.000,0,4,
6074,MAD,AGP,2023-04-28T15:45:00.000,2023-04-28T17:00:00.000,0,4,
3864,MAD,AGP,2023-04-28T15:45:00.000,2023-04-28T17:00:00.000,0,4,
6901,MAD,AGP,2023-04-28T15:45:00.000,2023-04-28T17:00:00.000,0,4,
8779,MAD,AGP,2023-04-28T15:45:00.000,2023-04-28T17:00:00.000,0,4,
3872,MAD,AGP,2023-04-28T19:45:00.000,2023-04-28T21:00:00.000,0,4,
6102,MAD,AGP,2023-04-28T19:45:00.000,2023-04-28T21:00:00.000,0,4,
3872,MAD,AGP,2023-04-28T19:45:00.000,2023-04-28T21:00:00.000,0,4,
6909,MAD,AGP,2023-04-28T19:45:00.000,2023-04-28T21:00:00.000,0,4,
8745,MAD,AGP,2023-04-28T19:45:00.000,2023-04-28T21:00:00.000,0,4,
5047,MAD,AGP,2023-04-28T19:05:00.000,2023-04-28T20:20:00.000,0,2,
6903,MAD,AGP,2023-04-28T19:05:00.000,2023-04-28T20:20:00.000,0,2,
5153,MAD,AGP,2023-04-28T19:05:00.000,2023-04-28T20:20:00.000,0,2,
5043,MAD,AGP,2023-04-28T10:35:00.000,2023-04-28T11:50:00.000,0,2,
6871,MAD,AGP,2023-04-28T10:35:00.000,2023-04-28T11:50:00.000,0,2,
5152,MAD,AGP,2023-04-28T10:35:00.000,2023-04-28T11:50:00.000,0,2,
5039,MAD,AGP,2023-04-28T15:00:00.000,2023-04-28T16:15:00.000,0,2,
