,flightNumber,departureAirportFsCode,arrivalAirportFsCode,departureTime,arrivalTime,stops,departureTerminal,arrivalTerminal
1246,3866,MAD,AGP,2023-04-20T07:30:00.000,2023-04-20T08:45:00.000,0,4.0,
1247,5436,MAD,AGP,2023-04-20T07:30:00.000,2023-04-20T08:45:00.000,0,4.0,
1248,3866,MAD,AGP,2023-04-20T07:30:00.000,2023-04-20T08:45:00.000,0,4.0,
1249,6151,MAD,AGP,2023-04-20T07:30:00.000,2023-04-20T08:45:00.000,0,4.0,
1250,8606,MAD,AGP,2023-04-20T07:30:00.000,2023-04-20T08:45:00.000,0,4.0,
1251,5047,MAD,AGP,2023-04-20T19:05:00.000,2023-04-20T20:20:00.000,0,2.0,
1252,6903,MAD,AGP,2023-04-20T19:05:00.000,2023-04-20T20:20:00.000,0,2.0,
1253,5153,MAD,AGP,2023-04-20T19:05:00.000,2023-04-20T20:20:00.000,0,2.0,
1254,3864,MAD,AGP,2023-04-21T15:45:00.000,2023-04-21T17:00:00.000,0,4.0,
1255,6074,MAD,AGP,2023-04-21T15:45:00.000,2023-04-21T17:00:00.000,0,4.0,
1256,3864,MAD,AGP,2023-04-21T15:45:00.000,2023-04-21T17:00:00.000,0,4.0,
1257,8779,MAD,AGP,2023-04-21T15:45:00.000,2023-04-21T17:00:00.000,0,4.0,
1258,5047,MAD,AGP,2023-04-21T19:05:00.000,2023-04-21T20:20:00.000,0,2.0,
1259,6903,MAD,AGP,2023-04-21T19:05:00.000,2023-04-21T20:20:00.000,0,2.0,
1260,5153,MAD,AGP,2023-04-21T19:05:00.000,2023-04-21T20:20:00.000,0,2.0,
1261,3872,MAD,AGP,2023-04-21T19:45:00.000,2023-04-21T21:00:00.000,0,4.0,
1262,6102,MAD,AGP,2023-04-21T19:45:00.000,2023-04-21T21:00:00.000,0,4.0,
1263,3872,MAD,AGP,2023-04-21T19:45:00.000,2023-04-21T21:00:00.000,0,4.0,
1264,8745,MAD,AGP,2023-04-21T19:45:00.000,2023-04-21T21:00:00.000,0,4.0,
1265,5043,MAD,AGP,2023-04-21T10:35:00.000,2023-04-21T11:50:00.000,0,2.0,
1266,6871,MAD,AGP,2023-04-21T10:35:00.000,2023-04-21T11:50:00.000,0,2.0,
1267,5152,MAD,AGP,2023-04-21T10:35:00.000,2023-04-21T11:50:00.000,0,2.0,
1268,5035,MAD,AGP,2023-04-21T06:35:00.000,2023-04-21T07:50:00.000,0,2.0,
1269,6841,MAD,AGP,2023-04-21T06:35:00.000,2023-04-21T07:50:00.000,0,2.0,
1270,7584,MAD,AGP,2023-04-21T06:35:00.000,2023-04-21T07:50:00.000,0,2.0,
1271,3866,MAD,AGP,2023-04-21T07:30:00.000,2023-04-21T08:45:00.000,0,4.0,
1272,6866,MAD,AGP,2023-04-21T07:30:00.000,2023-04-21T08:45:00.000,0,4.0,
1273,5436,MAD,AGP,2023-04-21T07:30:00.000,2023-04-21T08:45:00.000,0,4.0,
1274,3866,MAD,AGP,2023-04-21T07:30:00.000,2023-04-21T08:45:00.000,0,4.0,
1275,6151,MAD,AGP,2023-04-21T07:30:00.000,2023-04-21T08:45:00.000,0,4.0,
1276,8606,MAD,AGP,2023-04-21T07:30:00.000,2023-04-21T08:45:00.000,0,4.0,
1277,5039,MAD,AGP,2023-04-21T15:00:00.000,2023-04-21T16:15:00.000,0,2.0,
1278,2404,MAD,AGP,2023-04-21T15:00:00.000,2023-04-21T16:15:00.000,0,2.0,
1279,9419,MAD,AGP,2023-04-21T15:00:00.000,2023-04-21T16:15:00.000,0,2.0,
1280,6039,MAD,AGP,2023-04-21T15:00:00.000,2023-04-21T16:15:00.000,0,2.0,
1281,6967,MAD,AGP,2023-04-21T15:00:00.000,2023-04-21T16:15:00.000,0,2.0,
1282,7585,MAD,AGP,2023-04-21T15:00:00.000,2023-04-21T16:15:00.000,0,2.0,
1283,3864,MAD,AGP,2023-04-22T15:45:00.000,2023-04-22T17:00:00.000,0,4.0,
1284,6074,MAD,AGP,2023-04-22T15:45:00.000,2023-04-22T17:00:00.000,0,4.0,
1285,3864,MAD,AGP,2023-04-22T15:45:00.000,2023-04-22T17:00:00.000,0,4.0,
1286,8779,MAD,AGP,2023-04-22T15:45:00.000,2023-04-22T17:00:00.000,0,4.0,
1287,5035,MAD,AGP,2023-04-22T06:35:00.000,2023-04-22T07:50:00.000,0,2.0,
1288,6841,MAD,AGP,2023-04-22T06:35:00.000,2023-04-22T07:50:00.000,0,2.0,
1289,7584,MAD,AGP,2023-04-22T06:35:00.000,2023-04-22T07:50:00.000,0,2.0,
1290,5043,MAD,AGP,2023-04-22T10:35:00.000,2023-04-22T11:50:00.000,0,2.0,
1291,6871,MAD,AGP,2023-04-22T10:35:00.000,2023-04-22T11:50:00.000,0,2.0,
1292,5152,MAD,AGP,2023-04-22T10:35:00.000,2023-04-22T11:50:00.000,0,2.0,
1293,420,MAD,AGP,2023-04-22T19:45:00.000,2023-04-22T21:00:00.000,0,4.0,
1294,8745,MAD,AGP,2023-04-22T19:45:00.000,2023-04-22T21:00:00.000,0,4.0,
1295,5047,MAD,AGP,2023-04-22T19:05:00.000,2023-04-22T20:20:00.000,0,2.0,
1296,6903,MAD,AGP,2023-04-22T19:05:00.000,2023-04-22T20:20:00.000,0,2.0,
1297,5153,MAD,AGP,2023-04-22T19:05:00.000,2023-04-22T20:20:00.000,0,2.0,
1298,3866,MAD,AGP,2023-04-22T07:30:00.000,2023-04-22T08:45:00.000,0,4.0,
1299,5436,MAD,AGP,2023-04-22T07:30:00.000,2023-04-22T08:45:00.000,0,4.0,
1300,3866,MAD,AGP,2023-04-22T07:30:00.000,2023-04-22T08:45:00.000,0,4.0,
1301,6151,MAD,AGP,2023-04-22T07:30:00.000,2023-04-22T08:45:00.000,0,4.0,
1302,8606,MAD,AGP,2023-04-22T07:30:00.000,2023-04-22T08:45:00.000,0,4.0,
1303,5039,MAD,AGP,2023-04-22T15:00:00.000,2023-04-22T16:15:00.000,0,2.0,
1304,9419,MAD,AGP,2023-04-22T15:00:00.000,2023-04-22T16:15:00.000,0,2.0,
1305,6967,MAD,AGP,2023-04-22T15:00:00.000,2023-04-22T16:15:00.000,0,2.0,
1306,7585,MAD,AGP,2023-04-22T15:00:00.000,2023-04-22T16:15:00.000,0,2.0,
1307,2404,MAD,AGP,2023-04-22T15:00:00.000,2023-04-22T16:15:00.000,0,2.0,
1308,3864,MAD,AGP,2023-04-23T15:45:00.000,2023-04-23T17:00:00.000,0,4.0,
1309,6074,MAD,AGP,2023-04-23T15:45:00.000,2023-04-23T17:00:00.000,0,4.0,
1310,3864,MAD,AGP,2023-04-23T15:45:00.000,2023-04-23T17:00:00.000,0,4.0,
1311,8779,MAD,AGP,2023-04-23T15:45:00.000,2023-04-23T17:00:00.000,0,4.0,
1312,5043,MAD,AGP,2023-04-23T10:35:00.000,2023-04-23T11:50:00.000,0,2.0,
1313,6871,MAD,AGP,2023-04-23T10:35:00.000,2023-04-23T11:50:00.000,0,2.0,
1314,5152,MAD,AGP,2023-04-23T10:35:00.000,2023-04-23T11:50:00.000,0,2.0,
1315,5039,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2.0,
1316,2404,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2.0,
1317,9419,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2.0,
1318,6039,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2.0,
1319,6967,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2.0,
1320,7585,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2.0,
1321,2047,MAD,AGP,2023-04-23T14:55:00.000,2023-04-23T16:10:00.000,0,2.0,
1322,5035,MAD,AGP,2023-04-23T06:35:00.000,2023-04-23T07:50:00.000,0,2.0,
1323,6841,MAD,AGP,2023-04-23T06:35:00.000,2023-04-23T07:50:00.000,0,2.0,
1324,7584,MAD,AGP,2023-04-23T06:35:00.000,2023-04-23T07:50:00.000,0,2.0,
1325,3866,MAD,AGP,2023-04-23T07:30:00.000,2023-04-23T08:45:00.000,0,4.0,
1326,5436,MAD,AGP,2023-04-23T07:30:00.000,2023-04-23T08:45:00.000,0,4.0,
1327,3866,MAD,AGP,2023-04-23T07:30:00.000,2023-04-23T08:45:00.000,0,4.0,
1328,6151,MAD,AGP,2023-04-23T07:30:00.000,2023-04-23T08:45:00.000,0,4.0,
1329,8606,MAD,AGP,2023-04-23T07:30:00.000,2023-04-23T08:45:00.000,0,4.0,
1330,5047,MAD,AGP,2023-04-23T19:05:00.000,2023-04-23T20:20:00.000,0,2.0,
1331,6903,MAD,AGP,2023-04-23T19:05:00.000,2023-04-23T20:20:00.000,0,2.0,
1332,5153,MAD,AGP,2023-04-23T19:05:00.000,2023-04-23T20:20:00.000,0,2.0,
1333,3864,MAD,AGP,2023-04-24T15:45:00.000,2023-04-24T17:00:00.000,0,4.0,
1334,6074,MAD,AGP,2023-04-24T15:45:00.000,2023-04-24T17:00:00.000,0,4.0,
1335,3864,MAD,AGP,2023-04-24T15:45:00.000,2023-04-24T17:00:00.000,0,4.0,
1336,8779,MAD,AGP,2023-04-24T15:45:00.000,2023-04-24T17:00:00.000,0,4.0,
1337,3872,MAD,AGP,2023-04-24T19:45:00.000,2023-04-24T21:00:00.000,0,4.0,
1338,6102,MAD,AGP,2023-04-24T19:45:00.000,2023-04-24T21:00:00.000,0,4.0,
1339,3872,MAD,AGP,2023-04-24T19:45:00.000,2023-04-24T21:00:00.000,0,4.0,
1340,8745,MAD,AGP,2023-04-24T19:45:00.000,2023-04-24T21:00:00.000,0,4.0,
1341,5039,MAD,AGP,2023-04-24T15:00:00.000,2023-04-24T16:15:00.000,0,2.0,
1342,9419,MAD,AGP,2023-04-24T15:00:00.000,2023-04-24T16:15:00.000,0,2.0,
1343,6967,MAD,AGP,2023-04-24T15:00:00.000,2023-04-24T16:15:00.000,0,2.0,
1344,7585,MAD,AGP,2023-04-24T15:00:00.000,2023-04-24T16:15:00.000,0,2.0,
1345,2404,MAD,AGP,2023-04-24T15:00:00.000,2023-04-24T16:15:00.000,0,2.0,
1346,3866,MAD,AGP,2023-04-24T07:30:00.000,2023-04-24T08:45:00.000,0,4.0,
1347,6866,MAD,AGP,2023-04-24T07:30:00.000,2023-04-24T08:45:00.000,0,4.0,
1348,5436,MAD,AGP,2023-04-24T07:30:00.000,2023-04-24T08:45:00.000,0,4.0,
1349,3866,MAD,AGP,2023-04-24T07:30:00.000,2023-04-24T08:45:00.000,0,4.0,
1350,6151,MAD,AGP,2023-04-24T07:30:00.000,2023-04-24T08:45:00.000,0,4.0,
1351,8606,MAD,AGP,2023-04-24T07:30:00.000,2023-04-24T08:45:00.000,0,4.0,
1352,5043,MAD,AGP,2023-04-24T10:35:00.000,2023-04-24T11:50:00.000,0,2.0,
1353,6871,MAD,AGP,2023-04-24T10:35:00.000,2023-04-24T11:50:00.000,0,2.0,
1354,5152,MAD,AGP,2023-04-24T10:35:00.000,2023-04-24T11:50:00.000,0,2.0,
1355,5047,MAD,AGP,2023-04-24T19:05:00.000,2023-04-24T20:20:00.000,0,2.0,
1356,6903,MAD,AGP,2023-04-24T19:05:00.000,2023-04-24T20:20:00.000,0,2.0,
1357,5153,MAD,AGP,2023-04-24T19:05:00.000,2023-04-24T20:20:00.000,0,2.0,
1358,5035,MAD,AGP,2023-04-24T06:35:00.000,2023-04-24T07:50:00.000,0,2.0,
1359,6841,MAD,AGP,2023-04-24T06:35:00.000,2023-04-24T07:50:00.000,0,2.0,
1360,7584,MAD,AGP,2023-04-24T06:35:00.000,2023-04-24T07:50:00.000,0,2.0,
1361,3864,MAD,AGP,2023-04-25T15:45:00.000,2023-04-25T17:00:00.000,0,4.0,
1362,6074,MAD,AGP,2023-04-25T15:45:00.000,2023-04-25T17:00:00.000,0,4.0,
1363,3864,MAD,AGP,2023-04-25T15:45:00.000,2023-04-25T17:00:00.000,0,4.0,
1364,8779,MAD,AGP,2023-04-25T15:45:00.000,2023-04-25T17:00:00.000,0,4.0,
1365,3872,MAD,AGP,2023-04-25T19:45:00.000,2023-04-25T21:00:00.000,0,4.0,
1366,6102,MAD,AGP,2023-04-25T19:45:00.000,2023-04-25T21:00:00.000,0,4.0,
1367,3872,MAD,AGP,2023-04-25T19:45:00.000,2023-04-25T21:00:00.000,0,4.0,
1368,8745,MAD,AGP,2023-04-25T19:45:00.000,2023-04-25T21:00:00.000,0,4.0,
1369,5039,MAD,AGP,2023-04-25T15:00:00.000,2023-04-25T16:15:00.000,0,2.0,
1370,9419,MAD,AGP,2023-04-25T15:00:00.000,2023-04-25T16:15:00.000,0,2.0,
1371,6967,MAD,AGP,2023-04-25T15:00:00.000,2023-04-25T16:15:00.000,0,2.0,
1372,7585,MAD,AGP,2023-04-25T15:00:00.000,2023-04-25T16:15:00.000,0,2.0,
1373,2404,MAD,AGP,2023-04-25T15:00:00.000,2023-04-25T16:15:00.000,0,2.0,
1374,5035,MAD,AGP,2023-04-25T06:35:00.000,2023-04-25T07:50:00.000,0,2.0,
1375,6841,MAD,AGP,2023-04-25T06:35:00.000,2023-04-25T07:50:00.000,0,2.0,
1376,7584,MAD,AGP,2023-04-25T06:35:00.000,2023-04-25T07:50:00.000,0,2.0,
1377,5043,MAD,AGP,2023-04-25T10:35:00.000,2023-04-25T11:50:00.000,0,2.0,
1378,6871,MAD,AGP,2023-04-25T10:35:00.000,2023-04-25T11:50:00.000,0,2.0,
1379,5152,MAD,AGP,2023-04-25T10:35:00.000,2023-04-25T11:50:00.000,0,2.0,
1380,3866,MAD,AGP,2023-04-25T07:30:00.000,2023-04-25T08:45:00.000,0,4.0,
1381,5436,MAD,AGP,2023-04-25T07:30:00.000,2023-04-25T08:45:00.000,0,4.0,
1382,3866,MAD,AGP,2023-04-25T07:30:00.000,2023-04-25T08:45:00.000,0,4.0,
1383,6151,MAD,AGP,2023-04-25T07:30:00.000,2023-04-25T08:45:00.000,0,4.0,
1384,8606,MAD,AGP,2023-04-25T07:30:00.000,2023-04-25T08:45:00.000,0,4.0,
1385,5047,MAD,AGP,2023-04-25T19:05:00.000,2023-04-25T20:20:00.000,0,2.0,
1386,6903,MAD,AGP,2023-04-25T19:05:00.000,2023-04-25T20:20:00.000,0,2.0,
1387,5153,MAD,AGP,2023-04-25T19:05:00.000,2023-04-25T20:20:00.000,0,2.0,
1388,1002,BCN,MAD,2023-04-19T07:30:00.000,2023-04-19T08:55:00.000,0,1.0,4.0
1389,3607,BCN,MAD,2023-04-19T07:30:00.000,2023-04-19T08:55:00.000,0,1.0,4.0
1390,5000,BCN,MAD,2023-04-19T07:30:00.000,2023-04-19T08:55:00.000,0,1.0,4.0
1391,1006,BCN,MAD,2023-04-19T16:25:00.000,2023-04-19T17:50:00.000,0,1.0,4.0
1392,5848,BCN,MAD,2023-04-19T16:25:00.000,2023-04-19T17:50:00.000,0,1.0,4.0
1393,5004,BCN,MAD,2023-04-19T16:25:00.000,2023-04-19T17:50:00.000,0,1.0,4.0
1394,3605,BCN,MAD,2023-04-19T16:25:00.000,2023-04-19T17:50:00.000,0,1.0,4.0
1395,3033,BCN,MAD,2023-04-19T18:35:00.000,2023-04-19T20:00:00.000,0,1.0,4.0
1396,1586,BCN,MAD,2023-04-19T18:35:00.000,2023-04-19T20:00:00.000,0,1.0,4.0
1397,5090,BCN,MAD,2023-04-19T18:35:00.000,2023-04-19T20:00:00.000,0,1.0,4.0
1398,3011,BCN,MAD,2023-04-19T09:35:00.000,2023-04-19T11:00:00.000,0,1.0,4.0
1399,6000,BCN,MAD,2023-04-19T09:35:00.000,2023-04-19T11:00:00.000,0,1.0,4.0
1400,5092,BCN,MAD,2023-04-19T09:35:00.000,2023-04-19T11:00:00.000,0,1.0,4.0
1401,5326,BCN,MAD,2023-04-19T09:35:00.000,2023-04-19T11:00:00.000,0,1.0,4.0
1402,8722,BCN,MAD,2023-04-19T09:35:00.000,2023-04-19T11:00:00.000,0,1.0,4.0
1403,5030,BCN,MAD,2023-04-19T09:35:00.000,2023-04-19T11:00:00.000,0,1.0,4.0
1404,1515,BCN,MAD,2023-04-19T09:35:00.000,2023-04-19T11:00:00.000,0,1.0,4.0
1405,3009,BCN,MAD,2023-04-19T09:05:00.000,2023-04-19T10:30:00.000,0,1.0,4.0
1406,5325,BCN,MAD,2023-04-19T09:05:00.000,2023-04-19T10:30:00.000,0,1.0,4.0
1407,8777,BCN,MAD,2023-04-19T09:05:00.000,2023-04-19T10:30:00.000,0,1.0,4.0
1408,5025,BCN,MAD,2023-04-19T09:05:00.000,2023-04-19T10:30:00.000,0,1.0,4.0
1409,7708,BCN,MAD,2023-04-19T20:30:00.000,2023-04-19T22:00:00.000,0,1.0,2.0
1410,6809,BCN,MAD,2023-04-19T20:30:00.000,2023-04-19T22:00:00.000,0,1.0,2.0
1411,4346,BCN,MAD,2023-04-19T20:30:00.000,2023-04-19T22:00:00.000,0,1.0,2.0
1412,6654,BCN,MAD,2023-04-19T20:30:00.000,2023-04-19T22:00:00.000,0,1.0,2.0
1413,3027,BCN,MAD,2023-04-19T16:55:00.000,2023-04-19T18:20:00.000,0,1.0,4.0
1414,1581,BCN,MAD,2023-04-19T16:55:00.000,2023-04-19T18:20:00.000,0,1.0,4.0
1415,5068,BCN,MAD,2023-04-19T16:55:00.000,2023-04-19T18:20:00.000,0,1.0,4.0
1416,3005,BCN,MAD,2023-04-19T08:00:00.000,2023-04-19T09:25:00.000,0,1.0,4.0
1417,5574,BCN,MAD,2023-04-19T08:00:00.000,2023-04-19T09:25:00.000,0,1.0,4.0
1418,5324,BCN,MAD,2023-04-19T08:00:00.000,2023-04-19T09:25:00.000,0,1.0,4.0
1419,8776,BCN,MAD,2023-04-19T08:00:00.000,2023-04-19T09:25:00.000,0,1.0,4.0
1420,5012,BCN,MAD,2023-04-19T08:00:00.000,2023-04-19T09:25:00.000,0,1.0,4.0
1421,1004,BCN,MAD,2023-04-19T11:35:00.000,2023-04-19T13:05:00.000,0,1.0,4.0
1422,3500,BCN,MAD,2023-04-19T11:35:00.000,2023-04-19T13:05:00.000,0,1.0,4.0
1423,5002,BCN,MAD,2023-04-19T11:35:00.000,2023-04-19T13:05:00.000,0,1.0,4.0
1424,5775,BCN,MAD,2023-04-19T11:35:00.000,2023-04-19T13:05:00.000,0,1.0,4.0
1425,1008,BCN,MAD,2023-04-19T20:30:00.000,2023-04-19T21:55:00.000,0,1.0,4.0
1426,5850,BCN,MAD,2023-04-19T20:30:00.000,2023-04-19T21:55:00.000,0,1.0,4.0
1427,3505,BCN,MAD,2023-04-19T20:30:00.000,2023-04-19T21:55:00.000,0,1.0,4.0
1428,5006,BCN,MAD,2023-04-19T20:30:00.000,2023-04-19T21:55:00.000,0,1.0,4.0
1429,3031,BCN,MAD,2023-04-19T18:05:00.000,2023-04-19T19:30:00.000,0,1.0,4.0
1430,6019,BCN,MAD,2023-04-19T18:05:00.000,2023-04-19T19:30:00.000,0,1.0,4.0
1431,6562,BCN,MAD,2023-04-19T18:05:00.000,2023-04-19T19:30:00.000,0,1.0,4.0
1432,5082,BCN,MAD,2023-04-19T18:05:00.000,2023-04-19T19:30:00.000,0,1.0,4.0
1433,1585,BCN,MAD,2023-04-19T18:05:00.000,2023-04-19T19:30:00.000,0,1.0,4.0
1434,3015,BCN,MAD,2023-04-19T10:35:00.000,2023-04-19T12:00:00.000,0,1.0,4.0
1435,5328,BCN,MAD,2023-04-19T10:35:00.000,2023-04-19T12:00:00.000,0,1.0,4.0
1436,9401,BCN,MAD,2023-04-19T10:35:00.000,2023-04-19T12:00:00.000,0,1.0,4.0
1437,8763,BCN,MAD,2023-04-19T10:35:00.000,2023-04-19T12:00:00.000,0,1.0,4.0
1438,6855,BCN,MAD,2023-04-19T10:35:00.000,2023-04-19T12:00:00.000,0,1.0,4.0
1439,6017,BCN,MAD,2023-04-19T10:35:00.000,2023-04-19T12:00:00.000,0,1.0,4.0
1440,5056,BCN,MAD,2023-04-19T10:35:00.000,2023-04-19T12:00:00.000,0,1.0,4.0
1441,1517,BCN,MAD,2023-04-19T10:35:00.000,2023-04-19T12:00:00.000,0,1.0,4.0
1442,3017,BCN,MAD,2023-04-19T12:40:00.000,2023-04-19T14:05:00.000,0,1.0,4.0
1443,5376,BCN,MAD,2023-04-19T12:40:00.000,2023-04-19T14:05:00.000,0,1.0,4.0
1444,5117,BCN,MAD,2023-04-19T12:40:00.000,2023-04-19T14:05:00.000,0,1.0,4.0
1445,1625,BCN,MAD,2023-04-19T12:40:00.000,2023-04-19T14:05:00.000,0,1.0,4.0
1446,3037,BCN,MAD,2023-04-19T20:05:00.000,2023-04-19T21:30:00.000,0,1.0,4.0
1447,1588,BCN,MAD,2023-04-19T20:05:00.000,2023-04-19T21:30:00.000,0,1.0,4.0
1448,5096,BCN,MAD,2023-04-19T20:05:00.000,2023-04-19T21:30:00.000,0,1.0,4.0
1449,3003,BCN,MAD,2023-04-19T07:00:00.000,2023-04-19T08:25:00.000,0,1.0,4.0
1450,6005,BCN,MAD,2023-04-19T07:00:00.000,2023-04-19T08:25:00.000,0,1.0,4.0
1451,5572,BCN,MAD,2023-04-19T07:00:00.000,2023-04-19T08:25:00.000,0,1.0,4.0
1452,5085,BCN,MAD,2023-04-19T07:00:00.000,2023-04-19T08:25:00.000,0,1.0,4.0
1453,8505,BCN,MAD,2023-04-19T07:00:00.000,2023-04-19T08:25:00.000,0,1.0,4.0
1454,5323,BCN,MAD,2023-04-19T07:00:00.000,2023-04-19T08:25:00.000,0,1.0,4.0
1455,5008,BCN,MAD,2023-04-19T07:00:00.000,2023-04-19T08:25:00.000,0,1.0,4.0
1456,3041,BCN,MAD,2023-04-19T21:05:00.000,2023-04-19T22:30:00.000,0,1.0,4.0
1457,6173,BCN,MAD,2023-04-19T21:05:00.000,2023-04-19T22:30:00.000,0,1.0,4.0
1458,5576,BCN,MAD,2023-04-19T21:05:00.000,2023-04-19T22:30:00.000,0,1.0,4.0
1459,5100,BCN,MAD,2023-04-19T21:05:00.000,2023-04-19T22:30:00.000,0,1.0,4.0
1460,1589,BCN,MAD,2023-04-19T21:05:00.000,2023-04-19T22:30:00.000,0,1.0,4.0
1461,3021,BCN,MAD,2023-04-19T13:30:00.000,2023-04-19T14:55:00.000,0,1.0,4.0
1462,5060,BCN,MAD,2023-04-19T13:30:00.000,2023-04-19T14:55:00.000,0,1.0,4.0
1463,8724,BCN,MAD,2023-04-19T13:30:00.000,2023-04-19T14:55:00.000,0,1.0,4.0
1464,1524,BCN,MAD,2023-04-19T13:30:00.000,2023-04-19T14:55:00.000,0,1.0,4.0
1465,3013,BCN,MAD,2023-04-19T10:05:00.000,2023-04-19T11:30:00.000,0,1.0,4.0
1466,9400,BCN,MAD,2023-04-19T10:05:00.000,2023-04-19T11:30:00.000,0,1.0,4.0
1467,6001,BCN,MAD,2023-04-19T10:05:00.000,2023-04-19T11:30:00.000,0,1.0,4.0
1468,1516,BCN,MAD,2023-04-19T10:05:00.000,2023-04-19T11:30:00.000,0,1.0,4.0
1469,5038,BCN,MAD,2023-04-19T10:05:00.000,2023-04-19T11:30:00.000,0,1.0,4.0
1470,3035,BCN,MAD,2023-04-19T19:35:00.000,2023-04-19T21:00:00.000,0,1.0,4.0
1471,6172,BCN,MAD,2023-04-19T19:35:00.000,2023-04-19T21:00:00.000,0,1.0,4.0
1472,6564,BCN,MAD,2023-04-19T19:35:00.000,2023-04-19T21:00:00.000,0,1.0,4.0
1473,1587,BCN,MAD,2023-04-19T19:35:00.000,2023-04-19T21:00:00.000,0,1.0,4.0
1474,5095,BCN,MAD,2023-04-19T19:35:00.000,2023-04-19T21:00:00.000,0,1.0,4.0
1475,6035,BCN,MAD,2023-04-19T19:35:00.000,2023-04-19T21:00:00.000,0,1.0,4.0
1476,7706,BCN,MAD,2023-04-19T11:50:00.000,2023-04-19T13:20:00.000,0,1.0,2.0
1477,6178,BCN,MAD,2023-04-19T11:50:00.000,2023-04-19T13:20:00.000,0,1.0,2.0
1478,6810,BCN,MAD,2023-04-19T11:50:00.000,2023-04-19T13:20:00.000,0,1.0,2.0
1479,4389,BCN,MAD,2023-04-19T11:50:00.000,2023-04-19T13:20:00.000,0,1.0,2.0
1480,7365,BCN,MAD,2023-04-19T11:50:00.000,2023-04-19T13:20:00.000,0,1.0,2.0
1481,7451,BCN,MAD,2023-04-19T11:50:00.000,2023-04-19T13:20:00.000,0,1.0,2.0
1482,6767,BCN,MAD,2023-04-19T11:50:00.000,2023-04-19T13:20:00.000,0,1.0,2.0
1483,3025,BCN,MAD,2023-04-19T14:30:00.000,2023-04-19T15:55:00.000,0,1.0,4.0
1484,6557,BCN,MAD,2023-04-19T14:30:00.000,2023-04-19T15:55:00.000,0,1.0,4.0
1485,5062,BCN,MAD,2023-04-19T14:30:00.000,2023-04-19T15:55:00.000,0,1.0,4.0
1486,5336,BCN,MAD,2023-04-19T14:30:00.000,2023-04-19T15:55:00.000,0,1.0,4.0
1487,1557,BCN,MAD,2023-04-19T14:30:00.000,2023-04-19T15:55:00.000,0,1.0,4.0
1488,1002,BCN,MAD,2023-04-20T07:30:00.000,2023-04-20T08:55:00.000,0,1.0,4.0
1489,3607,BCN,MAD,2023-04-20T07:30:00.000,2023-04-20T08:55:00.000,0,1.0,4.0
1490,5000,BCN,MAD,2023-04-20T07:30:00.000,2023-04-20T08:55:00.000,0,1.0,4.0
1491,3011,BCN,MAD,2023-04-20T09:35:00.000,2023-04-20T11:00:00.000,0,1.0,4.0
1492,6000,BCN,MAD,2023-04-20T09:35:00.000,2023-04-20T11:00:00.000,0,1.0,4.0
1493,5092,BCN,MAD,2023-04-20T09:35:00.000,2023-04-20T11:00:00.000,0,1.0,4.0
1494,5326,BCN,MAD,2023-04-20T09:35:00.000,2023-04-20T11:00:00.000,0,1.0,4.0
1495,8722,BCN,MAD,2023-04-20T09:35:00.000,2023-04-20T11:00:00.000,0,1.0,4.0
1496,5030,BCN,MAD,2023-04-20T09:35:00.000,2023-04-20T11:00:00.000,0,1.0,4.0
1497,1515,BCN,MAD,2023-04-20T09:35:00.000,2023-04-20T11:00:00.000,0,1.0,4.0
1498,3037,BCN,MAD,2023-04-20T20:05:00.000,2023-04-20T21:30:00.000,0,1.0,4.0
1499,1588,BCN,MAD,2023-04-20T20:05:00.000,2023-04-20T21:30:00.000,0,1.0,4.0
1500,5096,BCN,MAD,2023-04-20T20:05:00.000,2023-04-20T21:30:00.000,0,1.0,4.0
1501,3027,BCN,MAD,2023-04-20T16:55:00.000,2023-04-20T18:20:00.000,0,1.0,4.0
1502,1581,BCN,MAD,2023-04-20T16:55:00.000,2023-04-20T18:20:00.000,0,1.0,4.0
1503,5068,BCN,MAD,2023-04-20T16:55:00.000,2023-04-20T18:20:00.000,0,1.0,4.0
1504,3005,BCN,MAD,2023-04-20T08:00:00.000,2023-04-20T09:25:00.000,0,1.0,4.0
1505,5574,BCN,MAD,2023-04-20T08:00:00.000,2023-04-20T09:25:00.000,0,1.0,4.0
1506,5324,BCN,MAD,2023-04-20T08:00:00.000,2023-04-20T09:25:00.000,0,1.0,4.0
1507,8776,BCN,MAD,2023-04-20T08:00:00.000,2023-04-20T09:25:00.000,0,1.0,4.0
1508,5012,BCN,MAD,2023-04-20T08:00:00.000,2023-04-20T09:25:00.000,0,1.0,4.0
1509,1004,BCN,MAD,2023-04-20T11:35:00.000,2023-04-20T13:05:00.000,0,1.0,4.0
1510,3500,BCN,MAD,2023-04-20T11:35:00.000,2023-04-20T13:05:00.000,0,1.0,4.0
1511,5002,BCN,MAD,2023-04-20T11:35:00.000,2023-04-20T13:05:00.000,0,1.0,4.0
